UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power_Consumption_kWh,Machine_Load_Percent,Energy_Cost_INR,Carbon_Emission_kgCO2,Production_Output_Units,Estimated_Downtime_Hours,Estimated_Loss_INR
4175,L51354,L,302.3,310.7,1499,37.8,137,0,0,0,0,0,0,12.56,45.8,100.48,10.3,79,0.0,0
4176,L51355,L,302.3,310.7,1612,33.4,139,0,0,0,0,0,0,12.94,43.1,103.52,10.61,89,0.0,0
4177,M19036,M,302.3,310.7,1544,39.7,141,0,0,0,0,0,0,13.21,49.3,105.68,10.83,83,0.0,0
4178,L51357,L,302.5,310.9,1477,39.2,144,0,0,0,0,0,0,12.56,50.2,100.48,10.3,77,0.0,0
4179,L51358,L,302.5,310.9,1624,34.4,146,0,0,0,0,0,0,13.18,51.1,105.44,10.81,90,0.0,0
4180,L51359,L,302.4,310.9,1349,46.1,148,1,0,1,0,0,0,12.39,56.4,99.12,10.16,66,5.6,224000
4181,L51360,L,302.4,310.8,1686,28.8,150,0,0,0,0,0,0,12.96,35.7,103.68,10.63,95,0.0,0
4182,M19041,M,302.4,310.7,1521,40.4,152,0,0,0,0,0,0,13.11,47.7,104.88,10.75,81,0.0,0
4183,L51362,L,302.4,310.7,1362,54.8,155,1,0,1,0,0,0,13.7,65.8,109.6,11.23,67,7.3,292000
4184,L51363,L,302.3,310.7,1402,50.9,157,0,0,0,0,0,0,13.51,61.8,108.08,11.08,70,0.0,0
4185,L51364,L,302.2,310.6,1334,53.2,159,1,0,1,0,0,0,13.24,65.5,105.92,10.86,64,5.9,236000
4186,L51365,L,302.2,310.6,1348,48.4,161,1,0,1,0,0,0,12.7,63.1,101.6,10.41,66,7.7,308000
4187,M19046,M,302.2,310.6,1570,34.6,163,0,0,0,0,0,0,12.74,54.1,101.92,10.45,85,0.0,0
4188,M19047,M,302.2,310.7,1601,33.0,166,0,0,0,0,0,0,12.79,36.5,102.32,10.49,88,0.0,0
4189,M19048,M,302.3,310.8,1611,31.8,169,0,0,0,0,0,0,12.71,36.4,101.68,10.42,89,0.0,0
4190,L51369,L,302.4,310.9,1560,31.8,172,0,0,0,0,0,0,12.27,38.1,98.16,10.06,84,0.0,0
4191,H33604,H,302.4,310.9,1444,40.7,174,0,0,0,0,0,0,12.48,52.7,99.84,10.23,74,0.0,0
4192,L51371,L,302.4,311.0,1317,59.4,179,0,0,0,0,0,0,13.94,77.7,111.52,11.43,63,0.0,0
4193,M19052,M,302.5,311.0,1463,43.1,181,0,0,0,0,0,0,12.97,60.4,103.76,10.64,76,0.0,0
4194,L51373,L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0,13.24,29.6,105.92,10.86,91,0.0,0
4195,L51374,L,302.4,311.0,1423,46.2,186,0,0,0,0,0,0,13.05,46.3,104.4,10.7,72,0.0,0
4196,L51375,L,302.5,311.0,1548,38.4,188,0,0,0,0,0,0,13.07,45.0,104.56,10.72,83,0.0,0
4197,M19056,M,302.5,311.0,1563,35.6,190,0,0,0,0,0,0,12.82,49.2,102.56,10.51,84,0.0,0
4198,L51377,L,302.4,311.0,1573,36.5,193,0,0,0,0,0,0,13.03,37.1,104.24,10.68,85,0.0,0
4199,M19058,M,302.4,311.1,1432,44.5,195,0,0,0,0,0,0,12.9,40.9,103.2,10.58,73,0.0,0
4200,M19059,M,302.5,311.1,1638,32.0,198,0,0,0,0,0,0,12.98,41.6,103.84,10.64,91,0.0,0
4201,L51380,L,302.5,311.1,1571,34.2,201,0,0,0,0,0,0,12.69,43.0,101.52,10.41,85,0.0,0
4202,L51381,L,302.4,311.0,2211,15.4,203,0,0,0,0,0,0,15.7,10.5,125.6,12.87,141,0.0,0
4203,L51382,L,302.4,311.0,1555,40.6,205,0,0,0,0,0,0,13.43,45.6,107.44,11.01,84,0.0,0
4204,M19063,M,302.3,310.9,1558,31.9,207,0,0,0,0,0,0,12.27,33.8,98.16,10.06,84,0.0,0
4205,M19064,M,302.3,310.9,1523,43.2,210,0,0,0,0,0,0,13.51,54.7,108.08,11.08,81,0.0,0
4206,L51385,L,302.3,310.8,1723,26.3,213,0,0,0,0,0,0,12.94,27.8,103.52,10.61,98,0.0,0
4207,M19066,M,302.3,310.8,1721,28.4,215,0,0,0,0,0,0,13.21,36.3,105.68,10.83,98,0.0,0
4208,M19067,M,302.3,310.9,1710,30.4,218,1,1,0,0,0,0,13.39,22.3,107.12,10.98,97,5.3,212000
4209,M19068,M,302.3,310.9,1627,32.3,0,0,0,0,0,0,0,12.92,34.9,103.36,10.59,90,0.0,0
4210,M19069,M,302.2,310.8,1422,47.0,3,0,0,0,0,0,0,13.15,53.7,105.2,10.78,72,0.0,0
4211,L51390,L,302.1,310.8,1565,35.3,6,0,0,0,0,0,0,12.79,42.0,102.32,10.49,85,0.0,0
4212,L51391,L,302.1,310.7,1314,52.8,8,1,0,1,0,0,0,13.01,64.6,104.08,10.67,63,2.8,112000
4213,M19072,M,302.0,310.6,1392,60.5,10,0,0,0,0,0,0,14.74,81.9,117.92,12.09,70,0.0,0
4214,L51393,L,302.1,310.7,1465,40.7,13,0,0,0,0,0,0,12.66,41.4,101.28,10.38,76,0.0,0
4215,L51394,L,301.9,310.6,1573,36.6,15,0,0,0,0,0,0,13.04,45.3,104.32,10.69,85,0.0,0
4216,M19075,M,302.0,310.7,2157,17.8,17,0,0,0,0,0,0,15.56,22.0,124.48,12.76,136,0.0,0
4217,L51396,L,301.9,310.7,1370,50.3,20,0,0,0,0,0,0,13.15,73.2,105.2,10.78,68,0.0,0
4218,L51397,L,301.9,310.6,1462,38.8,22,0,0,0,0,0,0,12.37,45.7,98.96,10.14,76,0.0,0
4219,M19078,M,302.0,310.6,1479,40.5,24,0,0,0,0,0,0,12.76,52.0,102.08,10.46,77,0.0,0
4220,L51399,L,301.9,310.7,1717,26.8,27,0,0,0,0,0,0,12.95,22.6,103.6,10.62,98,0.0,0
4221,M19080,M,301.9,310.6,1260,65.9,29,0,0,0,0,0,0,14.33,73.3,114.64,11.75,58,0.0,0
4222,L51401,L,301.9,310.6,1467,39.3,32,0,0,0,0,0,0,12.49,53.0,99.92,10.24,76,0.0,0
4223,M19082,M,302.0,310.6,1535,38.6,34,0,0,0,0,0,0,12.98,47.8,103.84,10.64,82,0.0,0
4224,L51403,L,302.0,310.7,1657,31.9,37,0,0,0,0,0,0,13.13,44.5,105.04,10.77,93,0.0,0
4225,L51404,L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0,12.97,26.5,103.76,10.64,96,0.0,0
4226,L51405,L,302.1,310.7,1359,49.3,41,1,0,1,0,0,0,12.92,65.1,103.36,10.59,67,6.8,272000
4227,L51406,L,302.1,310.8,1596,37.1,43,0,0,0,0,0,0,13.31,55.1,106.48,10.91,87,0.0,0
4228,L51407,L,302.2,310.8,1383,46.9,45,0,0,0,0,0,0,12.8,61.3,102.4,10.5,69,0.0,0
4229,L51408,L,302.2,310.8,2203,16.6,47,0,0,0,0,0,0,15.79,19.0,126.32,12.95,140,0.0,0
4230,M19089,M,302.2,310.8,1408,46.8,49,0,0,0,0,0,0,13.0,59.1,104.0,10.66,71,0.0,0
4231,L51410,L,302.2,310.8,1673,32.9,52,0,0,0,0,0,0,13.41,32.1,107.28,11.0,94,0.0,0
4232,L51411,L,302.2,310.8,1340,47.8,54,0,0,0,0,0,0,12.55,67.2,100.4,10.29,65,0.0,0
4233,L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0,12.77,49.8,102.16,10.47,75,0.0,0
4234,M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0,12.98,70.7,103.84,10.64,62,0.0,0
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0,12.5,36.3,100.0,10.25,81,0.0,0
4236,L51415,L,302.2,310.8,1438,41.4,66,0,0,0,0,0,0,12.52,45.8,100.16,10.27,74,0.0,0
4237,L51416,L,302.2,310.9,1604,40.5,68,0,0,0,0,0,0,13.85,57.6,110.8,11.36,88,0.0,0
4238,L51417,L,302.2,311.0,1832,23.2,70,0,0,0,0,0,0,13.46,24.9,107.68,11.04,108,0.0,0
4239,M19098,M,302.3,311.0,1521,34.8,72,0,0,0,0,0,0,12.34,49.8,98.72,10.12,81,0.0,0
4240,L51419,L,302.3,311.0,1446,37.6,75,0,0,0,0,0,0,12.07,46.0,96.56,9.9,74,0.0,0
4241,L51420,L,302.4,311.1,1905,20.9,77,0,0,0,0,0,0,13.78,14.3,110.24,11.3,114,0.0,0
4242,L51421,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0,13.74,65.0,109.92,11.27,77,0.0,0
4243,L51422,L,302.4,311.0,1462,48.5,81,0,0,0,0,0,0,13.71,58.5,109.68,11.24,76,0.0,0
4244,M19103,M,302.4,310.9,1435,42.3,83,0,0,0,0,0,0,12.62,56.4,100.96,10.35,73,0.0,0
4245,L51424,L,302.4,310.9,1469,39.6,86,0,0,0,0,0,0,12.55,49.3,100.4,10.29,76,0.0,0
4246,M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0,13.46,46.1,107.68,11.04,81,0.0,0
4247,L51426,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0,12.58,44.4,100.64,10.32,82,0.0,0
4248,L51427,L,302.6,311.0,1369,60.0,93,1,0,1,0,0,0,14.47,88.2,115.76,11.87,68,4.4,176000
4249,L51428,L,302.6,311.0,1506,37.2,95,0,0,0,0,0,0,12.54,48.3,100.32,10.28,80,0.0,0
4250,L51429,L,302.5,310.9,1330,56.9,97,1,0,1,0,0,0,13.71,72.7,109.68,11.24,64,3.3,132000
4251,L51430,L,302.6,311.0,1660,38.0,99,0,0,0,0,0,0,13.99,52.4,111.92,11.47,93,0.0,0
4252,H33665,H,302.5,310.9,1356,55.5,101,1,0,1,0,0,0,13.74,72.1,109.92,11.27,66,6.8,272000
4253,H33666,H,302.6,311.0,1438,51.0,106,0,0,0,0,0,0,13.84,65.9,110.72,11.35,74,0.0,0
4254,M19113,M,302.6,311.0,1329,48.6,111,1,0,1,0,0,0,12.56,56.1,100.48,10.3,64,2.1,84000
4255,L51434,L,302.6,311.0,1284,68.0,114,1,0,1,1,0,0,14.83,89.4,118.64,12.16,60,6.1,244000
4256,M19115,M,302.5,311.0,1387,52.1,116,0,0,0,0,0,0,13.55,71.5,108.4,11.11,69,0.0,0
4257,M19116,M,302.6,311.0,1591,33.9,119,0,0,0,0,0,0,12.83,37.2,102.64,10.52,87,0.0,0
4258,M19117,M,302.6,311.0,1589,39.0,122,0,0,0,0,0,0,13.51,55.5,108.08,11.08,87,0.0,0
4259,M19118,M,302.7,311.1,1297,60.7,125,1,0,1,0,0,0,13.94,77.7,111.52,11.43,61,2.2,88000
4260,L51439,L,302.7,311.2,1545,35.1,128,0,0,0,0,0,0,12.59,38.6,100.72,10.32,83,0.0,0
4261,H33674,H,302.7,311.1,1418,43.4,130,0,0,0,0,0,0,12.62,59.4,100.96,10.35,72,0.0,0
4262,L51441,L,302.7,311.1,1730,28.1,135,0,0,0,0,0,0,13.24,31.9,105.92,10.86,99,0.0,0
4263,L51442,L,302.6,311.0,2001,20.7,137,0,0,0,0,0,0,14.59,27.0,116.72,11.96,123,0.0,0
4264,L51443,L,302.6,311.0,1620,36.2,139,0,0,0,0,0,0,13.4,43.0,107.2,10.99,89,0.0,0
4265,M19124,M,302.6,311.0,1542,39.7,141,0,0,0,0,0,0,13.2,49.0,105.6,10.82,83,0.0,0
4266,L51445,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0,11.93,49.4,95.44,9.78,72,0.0,0
4267,L51446,L,302.7,311.1,1440,39.5,146,0,0,0,0,0,0,12.28,50.5,98.24,10.07,74,0.0,0
4268,L51447,L,302.6,311.0,1520,42.8,148,0,0,0,0,0,0,13.43,43.6,107.44,11.01,81,0.0,0
4269,L51448,L,302.7,311.0,1694,29.8,150,0,0,0,0,0,0,13.16,30.1,105.28,10.79,96,0.0,0
4270,L51449,L,302.6,311.0,1610,39.2,152,0,0,0,0,0,0,13.72,53.3,109.76,11.25,89,0.0,0
4271,L51450,L,302.6,310.9,1331,52.0,154,1,0,1,0,0,0,13.04,65.5,104.32,10.69,64,7.1,284000
4272,L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0,12.77,48.8,102.16,10.47,76,0.0,0
4273,L51452,L,302.5,310.8,1577,36.9,158,0,0,0,0,0,0,13.12,38.7,104.96,10.76,86,0.0,0
4274,L51453,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0,12.25,39.4,98.0,10.04,78,0.0,0
4275,L51454,L,302.4,310.6,1445,40.3,162,0,0,0,0,0,0,12.43,40.0,99.44,10.19,74,0.0,0
4276,M19135,M,302.4,310.5,1500,36.7,164,0,0,0,0,0,0,12.42,44.7,99.36,10.18,79,0.0,0
4277,M19136,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0,13.52,57.0,108.16,11.09,75,0.0,0
4278,L51457,L,302.2,310.4,1743,28.1,170,0,0,0,0,0,0,13.36,28.5,106.88,10.96,100,0.0,0
4279,L51458,L,302.0,310.1,1409,50.4,172,0,0,0,0,0,0,13.51,63.7,108.08,11.08,71,0.0,0
4280,L51459,L,302.0,310.1,1361,45.4,174,1,0,1,0,0,0,12.4,59.0,99.2,10.17,67,7.6,304000
4281,L51460,L,302.1,310.1,1753,28.9,176,0,0,0,0,0,0,13.56,44.9,108.48,11.12,101,0.0,0
4282,L51461,L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0,13.42,18.7,107.36,11.0,108,0.0,0
4283,L51462,L,301.9,309.9,1374,48.5,180,1,0,1,0,0,0,12.94,67.2,103.52,10.61,68,7.7,308000
4284,M19143,M,301.8,309.9,1334,61.0,182,1,0,1,0,0,0,14.31,83.4,114.48,11.73,64,1.6,64000
4285,L51464,L,301.8,310.0,1493,40.3,185,0,0,0,0,0,0,12.85,46.2,102.8,10.54,78,0.0,0
4286,L51465,L,301.7,309.9,1317,49.0,187,1,0,1,0,0,0,12.51,63.1,100.08,10.26,63,7.8,312000
4287,M19146,M,301.7,309.9,1434,47.9,189,0,0,0,0,0,0,13.38,58.3,107.04,10.97,73,0.0,0
4288,M19147,M,301.7,309.9,1457,39.2,192,0,0,0,0,0,0,12.39,49.6,99.12,10.16,75,0.0,0
4289,M19148,M,301.7,310.0,1391,50.6,195,0,0,0,0,0,0,13.38,71.8,107.04,10.97,69,0.0,0
4290,M19149,M,301.8,310.0,1781,23.9,198,0,0,0,0,0,0,13.11,30.6,104.88,10.75,104,0.0,0
4291,L51470,L,301.8,310.0,1642,32.6,201,0,0,0,0,0,0,13.09,42.1,104.72,10.73,91,0.0,0
4292,L51471,L,301.8,310.0,2032,19.0,203,0,0,0,0,0,0,14.63,18.7,117.04,12.0,125,0.0,0
4293,M19152,M,301.8,310.1,2372,13.9,205,1,0,0,1,0,0,16.9,6.5,135.2,13.86,155,5.3,212000
4294,L51473,L,301.8,310.0,1393,44.9,208,0,0,0,0,0,0,12.61,55.4,100.88,10.34,70,0.0,0
4295,M19154,M,301.7,310.1,1743,27.3,210,0,0,0,0,0,0,13.25,38.3,106.0,10.86,100,0.0,0
4296,L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0,12.55,42.6,100.4,10.29,75,0.0,0
4297,L51476,L,301.8,310.2,2825,5.8,215,1,0,0,1,0,0,19.74,0.0,157.92,16.19,195,6.8,272000
4298,M19157,M,301.8,310.2,1609,34.2,217,0,0,0,0,0,0,13.03,42.4,104.24,10.68,89,0.0,0
4299,M19158,M,301.8,310.2,1437,42.3,0,0,0,0,0,0,0,12.64,48.0,101.12,10.36,73,0.0,0
4300,L51479,L,301.7,310.1,1402,50.1,3,0,0,0,0,0,0,13.4,59.6,107.2,10.99,70,0.0,0
4301,M19160,M,301.7,310.1,1644,34.6,5,0,0,0,0,0,0,13.39,40.2,107.12,10.98,92,0.0,0
4302,L51481,L,301.7,310.2,1471,51.1,8,0,0,0,0,0,0,14.14,58.1,113.12,11.59,76,0.0,0
4303,L51482,L,301.7,310.1,2695,12.6,10,0,0,0,0,0,0,19.54,7.2,156.32,16.02,183,0.0,0
4304,L51483,L,301.7,310.2,1435,48.1,12,0,0,0,0,0,0,13.42,64.4,107.36,11.0,73,0.0,0
4305,L51484,L,301.6,310.1,1694,26.3,14,0,0,0,0,0,0,12.68,24.4,101.44,10.4,96,0.0,0
4306,L51485,L,301.6,310.1,1687,26.6,16,0,0,0,0,0,0,12.66,23.3,101.28,10.38,95,0.0,0
4307,L51486,L,301.6,310.0,1869,22.9,18,0,0,0,0,0,0,13.74,23.1,109.92,11.27,111,0.0,0
4308,L51487,L,301.4,309.9,1259,63.9,20,1,0,1,0,0,0,14.05,86.2,112.4,11.52,58,5.5,220000
4309,H33722,H,301.4,309.9,1460,47.2,22,0,0,0,0,0,0,13.51,58.6,108.08,11.08,75,0.0,0
4310,M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0,12.81,46.7,102.48,10.5,79,0.0,0
4311,L51490,L,301.4,310.0,1776,25.6,30,0,0,0,0,0,0,13.3,30.2,106.4,10.91,103,0.0,0
4312,M19171,M,301.5,310.1,1468,40.8,32,0,0,0,0,0,0,12.7,42.1,101.6,10.41,76,0.0,0
4313,L51492,L,301.5,310.1,1430,46.5,35,0,0,0,0,0,0,13.15,61.1,105.2,10.78,73,0.0,0
4314,L51493,L,301.4,310.1,1502,46.6,37,0,0,0,0,0,0,13.8,60.7,110.4,11.32,79,0.0,0
4315,H33728,H,301.4,310.1,1623,32.3,39,0,0,0,0,0,0,12.89,37.1,103.12,10.57,90,0.0,0
4316,M19175,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,0,12.79,40.7,102.32,10.49,92,0.0,0
4317,L51496,L,301.5,310.1,1639,33.4,47,0,0,0,0,0,0,13.18,35.0,105.44,10.81,91,0.0,0
4318,M19177,M,301.5,310.0,1417,44.6,49,0,0,0,0,0,0,12.78,61.7,102.24,10.48,72,0.0,0
4319,L51498,L,301.5,310.1,1541,42.2,52,0,0,0,0,0,0,13.53,53.5,108.24,11.09,83,0.0,0
4320,M19179,M,301.6,310.2,1411,45.1,54,0,0,0,0,0,0,12.79,55.0,102.32,10.49,71,0.0,0
4321,L51500,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0,12.6,55.9,100.8,10.33,70,0.0,0
4322,L51501,L,301.7,310.2,1686,28.9,59,0,0,0,0,0,0,12.97,33.9,103.76,10.64,95,0.0,0
4323,M19182,M,301.7,310.1,1431,44.0,61,0,0,0,0,0,0,12.82,61.3,102.56,10.51,73,0.0,0
4324,L51503,L,301.8,310.3,1341,50.5,64,1,0,1,0,0,0,12.93,58.8,103.44,10.6,65,4.3,172000
4325,L51504,L,301.7,310.2,1486,43.0,66,0,0,0,0,0,0,13.16,50.0,105.28,10.79,78,0.0,0
4326,L51505,L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0,14.21,78.4,113.68,11.65,69,0.0,0
4327,L51506,L,301.6,310.1,1362,55.8,70,1,0,1,0,0,0,13.84,68.5,110.72,11.35,67,3.6,144000
4328,H33741,H,301.7,310.1,1660,29.3,72,0,0,0,0,0,0,12.8,39.5,102.4,10.5,93,0.0,0
4329,L51508,L,301.6,310.1,1326,48.2,77,1,0,1,0,0,0,12.48,69.5,99.84,10.23,64,4.8,192000
4330,L51509,L,301.6,310.0,1566,30.3,79,0,0,0,0,0,0,12.12,34.4,96.96,9.94,85,0.0,0
4331,L51510,L,301.5,309.8,1549,38.5,81,0,0,0,0,0,0,13.09,51.1,104.72,10.73,83,0.0,0
4332,M19191,M,301.6,309.9,1746,31.1,83,0,0,0,0,0,0,13.8,31.7,110.4,11.32,100,0.0,0
4333,M19192,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,0,12.66,55.6,101.28,10.38,75,0.0,0
4334,L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0,12.8,42.3,102.4,10.5,87,0.0,0
4335,L51514,L,301.6,309.8,1472,42.5,91,0,0,0,0,0,0,12.97,55.5,103.76,10.64,77,0.0,0
4336,L51515,L,301.7,309.9,1607,37.7,93,0,0,0,0,0,0,13.49,43.3,107.92,11.06,88,0.0,0
4337,H33750,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0,14.07,60.1,112.56,11.54,72,0.0,0
4338,L51517,L,301.6,309.9,1440,43.4,100,0,0,0,0,0,0,12.81,56.9,102.48,10.5,74,0.0,0
4339,L51518,L,301.6,309.9,1397,43.7,102,0,0,0,0,0,0,12.48,44.5,99.84,10.23,70,0.0,0
4340,L51519,L,301.7,309.9,1524,46.6,104,0,0,0,0,0,0,13.99,57.2,111.92,11.47,81,0.0,0
4341,M19200,M,301.7,309.9,1533,40.9,106,0,0,0,0,0,0,13.28,55.7,106.24,10.89,82,0.0,0
4342,L51521,L,301.7,309.8,1398,46.0,109,0,0,0,0,0,0,12.8,58.9,102.4,10.5,70,0.0,0
4343,M19202,M,301.7,309.8,1284,68.2,111,1,0,1,1,0,0,14.86,98.2,118.88,12.19,60,7.5,300000
4344,L51523,L,301.7,309.8,1491,39.3,114,0,0,0,0,0,0,12.7,53.9,101.6,10.41,78,0.0,0
4345,H33758,H,301.8,309.9,1418,51.3,116,0,0,0,0,0,0,13.71,62.0,109.68,11.24,72,0.0,0
4346,M19205,M,301.8,309.8,1546,39.8,121,0,0,0,0,0,0,13.25,49.6,106.0,10.86,83,0.0,0
4347,L51526,L,301.8,309.7,1598,30.4,124,0,0,0,0,0,0,12.41,36.3,99.28,10.18,88,0.0,0
4348,H33761,H,301.9,309.8,1724,27.5,126,0,0,0,0,0,0,13.11,24.6,104.88,10.75,99,0.0,0
4349,L51528,L,301.9,309.8,1507,44.7,131,0,0,0,0,0,0,13.58,51.5,108.64,11.14,80,0.0,0
4350,L51529,L,301.9,309.7,1595,31.4,133,0,0,0,0,0,0,12.52,35.1,100.16,10.27,87,0.0,0
4351,M19210,M,301.9,309.7,1568,37.5,135,0,0,0,0,0,0,13.12,36.1,104.96,10.76,85,0.0,0
4352,L51531,L,301.8,309.6,1432,43.7,138,0,0,0,0,0,0,12.79,55.0,102.32,10.49,73,0.0,0
4353,L51532,L,301.9,309.7,1424,42.8,140,0,0,0,0,0,0,12.59,52.3,100.72,10.32,72,0.0,0
4354,M19213,M,302.0,309.7,1386,62.7,142,1,0,0,1,0,0,14.99,72.5,119.92,12.29,69,3.1,124000
4355,L51534,L,302.0,309.8,1456,58.1,145,0,0,0,0,0,0,14.97,76.6,119.76,12.28,75,0.0,0
4356,H33769,H,302.0,309.8,1280,57.3,147,1,0,1,0,0,0,13.33,77.1,106.64,10.93,60,1.2,48000
4357,L51536,L,302.0,309.8,1649,31.0,152,0,0,0,0,0,0,12.94,38.5,103.52,10.61,92,0.0,0
4358,L51537,L,302.0,309.9,1407,52.8,154,0,0,0,0,0,0,13.82,65.7,110.56,11.33,71,0.0,0
4359,H33772,H,302.0,309.9,1606,34.5,156,0,0,0,0,0,0,13.04,45.1,104.32,10.69,88,0.0,0
4360,M19219,M,302.1,310.0,1531,38.0,161,0,0,0,0,0,0,12.87,50.4,102.96,10.55,82,0.0,0
4361,L51540,L,302.1,310.1,1543,35.8,164,0,0,0,0,0,0,12.67,45.5,101.36,10.39,83,0.0,0
4362,M19221,M,302.1,310.1,1379,48.2,166,1,0,1,0,0,0,12.94,56.9,103.52,10.61,68,3.3,132000
4363,L51542,L,302.1,310.1,1447,46.6,169,0,0,0,0,0,0,13.32,60.2,106.56,10.92,74,0.0,0
4364,H33777,H,302.1,310.1,1844,24.6,171,0,0,0,0,0,0,13.76,34.5,110.08,11.28,109,0.0,0
4365,H33778,H,302.1,310.1,1615,29.9,176,0,0,0,0,0,0,12.49,32.9,99.92,10.24,89,0.0,0
4366,L51545,L,302.0,310.0,1449,48.8,181,0,0,0,0,0,0,13.63,72.3,109.04,11.18,75,0.0,0
4367,L51546,L,302.0,309.9,1388,51.4,183,0,0,0,0,0,0,13.46,62.8,107.68,11.04,69,0.0,0
4368,H33781,H,302.0,309.9,1447,42.8,185,0,0,0,0,0,0,12.79,53.7,102.32,10.49,74,0.0,0
4369,L51548,L,302.0,310.0,1664,28.6,190,0,0,0,0,0,0,12.74,30.7,101.92,10.45,93,0.0,0
4370,H33783,H,302.0,309.9,1735,27.2,192,0,0,0,0,0,0,13.16,33.3,105.28,10.79,100,0.0,0
4371,L51550,L,302.0,309.9,1308,57.6,197,1,0,1,0,1,0,13.61,65.2,108.88,11.16,62,7.8,312000
4372,L51551,L,302.0,309.8,1480,40.0,199,0,0,0,0,0,0,12.7,47.0,101.6,10.41,77,0.0,0
4373,M19232,M,301.9,309.6,1439,41.7,201,0,0,0,0,0,0,12.57,46.6,100.56,10.31,74,0.0,0
4374,M19233,M,301.9,309.7,1533,35.9,204,0,0,0,0,0,0,12.6,44.8,100.8,10.33,82,0.0,0
4375,L51554,L,302.0,309.7,1551,34.8,207,0,0,0,0,0,0,12.6,47.6,100.8,10.33,83,0.0,0
4376,L51555,L,302.0,309.7,1414,36.3,209,0,0,0,0,0,0,11.61,47.9,92.88,9.52,71,0.0,0
4377,M19236,M,301.9,309.6,1551,34.6,211,0,0,0,0,0,0,12.57,30.4,100.56,10.31,83,0.0,0
4378,M19237,M,301.8,309.6,1436,49.0,214,0,0,0,0,0,0,13.55,72.3,108.4,11.11,73,0.0,0
4379,M19238,M,301.9,309.6,1385,45.8,217,0,0,0,0,0,0,12.66,59.2,101.28,10.38,69,0.0,0
4380,M19239,M,301.8,309.5,1732,30.1,220,0,0,0,0,0,0,13.54,32.2,108.32,11.1,99,0.0,0
4381,L51560,L,301.9,309.6,1410,49.0,223,0,0,0,0,0,0,13.32,62.9,106.56,10.92,71,0.0,0
4382,L51561,L,301.9,309.6,1446,43.2,225,0,0,0,0,0,0,12.84,55.0,102.72,10.53,74,0.0,0
4383,L51562,L,301.8,309.5,1525,39.6,227,0,0,0,0,0,0,13.03,45.8,104.24,10.68,81,0.0,0
4384,L51563,L,301.7,309.5,1298,65.5,229,1,0,1,0,1,0,14.61,85.7,116.88,11.98,61,1.6,64000
4385,L51564,L,301.8,309.6,1443,42.7,231,0,0,0,0,0,0,12.74,50.4,101.92,10.45,74,0.0,0
4386,L51565,L,301.8,309.7,1442,45.3,233,1,1,0,0,0,0,13.09,55.0,104.72,10.73,74,1.2,48000
4387,L51566,L,301.9,309.7,1719,31.9,0,0,0,0,0,0,0,13.67,35.2,109.36,11.21,98,0.0,0
4388,L51567,L,302.0,309.8,1532,39.4,2,0,0,0,0,0,0,13.07,41.7,104.56,10.72,82,0.0,0
4389,L51568,L,302.0,309.8,1701,27.2,4,0,0,0,0,0,0,12.87,32.9,102.96,10.55,97,0.0,0
4390,M19249,M,302.1,310.0,1355,45.1,6,1,0,1,0,0,0,12.31,59.7,98.48,10.09,66,7.5,300000
4391,M19250,M,302.2,310.1,1421,45.4,9,0,0,0,0,0,0,12.92,59.7,103.36,10.59,72,0.0,0
4392,M19251,M,302.2,310.1,1368,51.6,12,1,0,1,0,0,0,13.31,69.8,106.48,10.91,67,1.5,60000
4393,L51572,L,302.2,310.1,1458,45.1,15,0,0,0,0,0,0,13.21,58.4,105.68,10.83,75,0.0,0
4394,M19253,M,302.2,310.1,1572,34.6,17,0,0,0,0,0,0,12.76,39.6,102.08,10.46,85,0.0,0
4395,L51574,L,302.2,310.0,1483,48.7,20,0,0,0,0,0,0,13.92,65.9,111.36,11.41,78,0.0,0
4396,L51575,L,302.3,310.1,1513,40.4,22,0,0,0,0,0,0,13.04,43.5,104.32,10.69,80,0.0,0
